Row ID'n,Order ID'n,Order Date'n,Order Priority'n,Order Quantity'n,Sales,Discount,Ship Mode'n,Profit,Unit Price'n,Shipping Cost'n,Customer Name'n,Province,Region,Customer Segment'n,Product Category'n,Product Sub-Category'n,Product Name'n,Product Container'n,Product Base Margin'n,Ship Date'n,PRIN1,PRIN2,PRIN3,PRIN4
784,5575,23Jul2011,Low,41,254.69,0.06,Regular Air,-269.37,5.98,10.39,Rick Hansen,Saskachewan,Prarie,Corporate,Office Supplies,Paper,Xerox 1895,Small Box,0.4,23Jul2011,-0.435154371,0.535753253,0.335501931,0.435058887
823,5954,02Dec2012,Critical,32,18316.3,0.06,Delivery Truck,4569.06,596.98,14.7,Ken Heidel,Saskachewan,Prarie,Corporate,Technology,Office Machines,Epson FX-2180 Wide Format Dot Matrix Printer,Jumbo Drum,0.57,04Dec2012,3.641881791,2.121765948,-0.795915483,0.536498303
840,6018,18Aug2012,Low,39,206.09,0,Regular Air,36.04,5.08,2.03,Toby Grace,Saskachewan,Prarie,Consumer,Furniture,Office Furnishings,"Master Caster Door Stop, Brown",Wrap Bag,0.51,20Aug2012,-0.378067037,0.564870828,0.647207452,-1.459144568
841,6018,18Aug2012,Low,2,124.25,0.07,Regular Air,-55.78,55.98,13.88,Toby Grace,Saskachewan,Prarie,Consumer,Office Supplies,Paper,Xerox 1882,Small Box,0.36,23Aug2012,-0.620072509,-0.30575945,-1.425765439,0.479423617
881,6336,28Aug2011,High,43,320.26,0.01,Express Air,-84.13,7.1,6.05,Joseph Holt,Saskachewan,Prarie,Consumer,Office Supplies,Binders and Binder Accessories,"Wilson Jones Hanging View Binder, White, 1""",Small Box,0.39,30Aug2011,-0.433700483,0.87650987,0.386538461,-1.105673065
1037,7559,12Oct2010,Critical,9,90.37,0.05,Regular Air,-374.82,4.48,49,Patrick Ryan,Saskachewan,Prarie,Corporate,Office Supplies,Appliances,Hoover Portapower™ Portable Vacuum,Large Box,0.6,14Oct2010,0.194373343,-1.65107544,0.3045306,-0.180114557
1038,7559,12Oct2010,Critical,39,806.05,0.04,Regular Air,-63.39,20.95,5.99,Patrick Ryan,Saskachewan,Prarie,Corporate,Technology,Computer Peripherals,"Fellowes Basic 104-Key Keyboard, Platinum",Small Box,0.65,13Oct2010,-0.096351333,-0.043076001,1.123429165,-0.230205729
1091,8007,11Feb2012,Low,35,3332.06,0.09,Regular Air,412.63,99.99,19.99,Maya Herman,Saskachewan,Prarie,Corporate,Technology,Office Machines,AT&T 2230 Dual Handset Phone With Caller ID/Call Waiting,Small Box,0.52,11Feb2012,0.433771892,0.129876211,0.387265355,1.333526052
1100,8070,28Jan2012,Medium,14,622.72,0,Regular Air,76.51,40.97,8.99,Rick Hansen,Saskachewan,Prarie,Consumer,Office Supplies,Pens & Art Supplies,Sanford 52201 APSCO Electric Pencil Sharpener,Small Pack,0.59,29Jan2012,-0.241479201,-0.401754844,-0.041725083,-1.650041764
1131,8259,18Apr2009,Medium,25,2130.22,0.09,Delivery Truck,-584.60,89.99,42,Peter Fuller,Saskachewan,Prarie,Consumer,Furniture,Chairs & Chairmats,"Global Leather Task Chair, Black",Jumbo Drum,0.66,18Apr2009,0.542519847,-1.438647286,0.816348649,1.196180803
1180,8642,16Jan2010,High,26,151.05,0.09,Regular Air,-76.14,5.8,5.59,Patrick Ryan,Saskachewan,Prarie,Corporate,Office Supplies,Binders and Binder Accessories,Wilson Jones “Snap” Scratch Pad Binder Tool for Ring Binders,Small Box,0.4,17Jan2010,-0.612696972,0.295375737,-0.354769606,1.275856825
1181,8642,16Jan2010,High,13,133.04,0.04,Regular Air,49.69,10.35,0.99,Patrick Ryan,Saskachewan,Prarie,Corporate,Office Supplies,Labels,Avery 503,Small Box,0.37,17Jan2010,-0.761777606,0.314562114,-0.986761316,-0.367459761
1200,8803,20Dec2012,Not Specified,6,1184.11,0.07,Regular Air,-145.07,193.17,19.99,William Brown,Saskachewan,Prarie,Corporate,Office Supplies,Storage & Organization,Fellowes Staxonsteel® Drawer Files,Small Box,0.71,21Dec2012,0.180861764,-1.465381493,-0.160188481,0.455961832
1201,8803,20Dec2012,Not Specified,17,514.22,0.02,Regular Air,187.37,30.56,2.99,William Brown,Saskachewan,Prarie,Corporate,Office Supplies,Binders and Binder Accessories,Surelock™ Post Binders,Small Box,0.35,23Dec2012,-0.615461624,0.529345933,-0.895853543,-0.959937469
1287,9383,16Mar2009,Not Specified,11,82.42,0.07,Regular Air,18.53,7.59,4,John Dryer,Saskachewan,Prarie,Corporate,Furniture,Office Furnishings,"Master Giant Foot® Doorstop, Safety Yellow",Wrap Bag,0.42,18Mar2009,-0.698092911,-0.016671408,-0.873888359,0.545047531
1418,10278,12Sep2011,Low,25,1907.71,0,Delivery Truck,32.55,70.98,26.74,Rick Hansen,Saskachewan,Prarie,Consumer,Furniture,Bookcases,"Hon Metal Bookcases, Black",Jumbo Box,0.6,19Sep2011,0.334844454,-0.515793444,0.567300662,-1.586685975
1515,10949,30Mar2009,Medium,46,3449.26,0.1,Delivery Truck,252.77,80.97,30.06,Ashley Jarboe,Saskachewan,Prarie,Corporate,Technology,Office Machines,Hewlett-Packard Deskjet 940 REFURBISHED Color Inkjet Printer,Jumbo Box,0.4,31Mar2009,0.500005081,0.479945437,0.519553687,1.727883977
1569,11335,21Oct2009,High,3,14.84,0.08,Regular Air,-2.42,4.98,0.49,Maya Herman,Saskachewan,Prarie,Corporate,Office Supplies,Labels,Avery White Multi-Purpose Labels,Small Box,0.39,22Oct2009,-0.869175354,-0.073936932,-1.356254791,0.809991878
1570,11335,21Oct2009,High,8,922.47,0.09,Delivery Truck,-13.10,119.99,14,Maya Herman,Saskachewan,Prarie,Corporate,Technology,Office Machines,Epson C82 Color Inkjet Printer,Jumbo Drum,0.36,23Oct2009,-0.409628605,-0.188461767,-1.346738001,1.15394403
1719,12355,28May2011,Not Specified,36,209.53,0.03,Regular Air,-81.06,5.78,5.67,Ken Heidel,Saskachewan,Prarie,Corporate,Office Supplies,Paper,Xerox 1978,Small Box,0.36,29May2011,-0.549348642,0.767929073,-0.030006272,-0.524788349
1720,12355,28May2011,Not Specified,14,225.47,0,Regular Air,-29.07,14.97,7.51,Ken Heidel,Saskachewan,Prarie,Corporate,Office Supplies,Storage & Organization,Pizazz® Global Quick File™,Small Box,0.57,29May2011,-0.38864333,-0.356544409,-0.079165235,-1.64968335
1834,13127,31Jul2010,Medium,13,951.31,0.06,Delivery Truck,-333.07,68.81,60,Sam Craven,Saskachewan,Prarie,Consumer,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",Jumbo Drum,0.41,03Aug2010,0.368917416,-1.206044549,-0.261242843,0.183558332
2092,14978,27May2010,Critical,14,12043.88,0.07,Delivery Truck,2011.31,880.98,44.55,Randy Bradley,Saskachewan,Prarie,Corporate,Furniture,Bookcases,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",Jumbo Box,0.62,28May2010,3.081133004,-0.547506626,-1.371375628,0.608744707
2093,14978,27May2010,Critical,14,195.12,0,Regular Air,-6.32,13.48,4.51,Randy Bradley,Saskachewan,Prarie,Corporate,Office Supplies,Storage & Organization,"Tenex Personal Project File with Scoop Front Design, Black",Small Box,0.59,28May2010,-0.417431587,-0.346974232,-0.037806486,-1.649067991
2187,15751,15Aug2009,Critical,37,189.6,0.02,Regular Air,89.65,4.98,0.49,Maya Herman,Saskachewan,Prarie,Corporate,Office Supplies,Labels,Avery White Multi-Purpose Labels,Small Box,0.39,16Aug2009,-0.560100381,0.896170728,0.075546218,-0.82716601
2188,15751,15Aug2009,Critical,21,397.732,0.01,Regular Air,-26.05,20.99,0.99,Maya Herman,Saskachewan,Prarie,Corporate,Technology,Telephones and Communication,Accessory15,Small Pack,0.83,16Aug2009,-0.125518427,-0.8595419,1.064174045,-1.317870629
2197,15815,01May2009,Critical,43,528.6,0.01,Regular Air,52.59,11.7,5.63,Mitch Willingham,Saskachewan,Prarie,Corporate,Office Supplies,Binders and Binder Accessories,Fellowes Binding Cases,Small Box,0.4,03May2009,-0.371046898,0.917373375,0.407551219,-1.103570268
2198,15815,01May2009,Critical,24,107.41,0.03,Regular Air,20.68,4.55,1.49,Mitch Willingham,Saskachewan,Prarie,Corporate,Office Supplies,Binders and Binder Accessories,Presstex Flexible Ring Binders,Small Box,0.35,01May2009,-0.709752754,0.636364332,-0.592362546,-0.601658378
2322,16737,20Jun2011,Not Specified,15,1390.49,0.01,Regular Air,366.80,90.48,19.99,Toby Grace,Saskachewan,Prarie,Consumer,Office Supplies,Envelopes,Tyvek® Side-Opening Peel & Seel® Expanding Envelopes,Small Box,0.4,21Jun2011,-0.066446742,0.079591427,-0.692833573,-1.305488258
2366,17124,25Oct2009,Critical,39,128.31,0.05,Express Air,-55.72,3.14,1.92,William Brown,Saskachewan,Prarie,Consumer,Office Supplies,"Scissors, Rulers and Trimmers",Serrated Blade or Curved Handle Hand Letter Openers,Wrap Bag,0.84,26Oct2009,-0.05362483,-0.569051961,1.821811848,0.053712638
2429,17666,08Sep2010,Medium,19,82.56,0.01,Regular Air,21.74,4,1.3,Sam Craven,Saskachewan,Prarie,Consumer,Office Supplies,Paper,EcoTones® Memo Sheets,Wrap Bag,0.37,10Sep2010,-0.717173583,0.498183435,-0.693001756,-1.265087203
2430,17666,08Sep2010,Medium,11,141.07,0.08,Regular Air,-5.10,12.98,3.14,Sam Craven,Saskachewan,Prarie,Consumer,Office Supplies,"Scissors, Rulers and Trimmers","Acme® 8"" Straight Scissors",Small Pack,0.6,08Sep2010,-0.500517453,-0.574495688,-0.235442405,0.832058482
2636,19075,26Sep2009,Critical,36,1841.6,0.01,Regular Air,12.95,50.98,6.5,Joseph Holt,Saskachewan,Prarie,Consumer,Technology,Computer Peripherals,Microsoft Natural Multimedia Keyboard,Small Box,0.73,27Sep2009,0.178868521,-0.254437995,1.266028984,-1.193194796
2927,21220,22Dec2012,Not Specified,4,476.31,0.07,Delivery Truck,-258.08,120.97,26.3,Rick Hansen,Saskachewan,Prarie,Consumer,Technology,Office Machines,Canon S750 Color Inkjet Printer,Jumbo Drum,0.38,25Dec2012,-0.29764735,-0.677030705,-1.247929733,0.476607185
2991,21600,04Apr2010,Low,17,169.48,0.03,Regular Air,48.55,10.14,2.27,Ashley Jarboe,Saskachewan,Prarie,Consumer,Office Supplies,Paper,"Staples Wirebound Steno Books, 6"" x 9"", 12/Pack",Wrap Bag,0.36,11Apr2010,-0.714213864,0.434274785,-0.83633926,-0.652117936
3082,22117,12Aug2010,Critical,16,581.52,0.03,Express Air,175.16,35.44,7.5,Rick Hansen,Saskachewan,Prarie,Consumer,Office Supplies,Paper,Xerox 1906,Small Box,0.38,13Aug2010,-0.504893676,0.298520313,-0.790715051,-0.663651429
3083,22117,12Aug2010,Critical,5,19.17,0.1,Regular Air,-16.42,3.28,3.97,Rick Hansen,Saskachewan,Prarie,Consumer,Office Supplies,Pens & Art Supplies,Newell 342,Wrap Bag,0.56,15Aug2010,-0.613383919,-0.655528722,-0.619013093,1.419624519
3099,22211,03Oct2011,Not Specified,30,943.44,0.08,Regular Air,-89.98,30.98,19.99,Peter Fuller,Saskachewan,Prarie,Consumer,Office Supplies,Paper,Xerox 1988,Small Box,0.4,05Oct2011,-0.209882221,0.12800528,-0.069765271,0.979694939
3100,22211,03Oct2011,Not Specified,47,14493.84,0,Delivery Truck,634.76,376.13,85.63,Peter Fuller,Saskachewan,Prarie,Consumer,Furniture,Tables,Bretford Rectangular Conference Table Tops,Jumbo Box,0.74,04Oct2011,3.6907354,-1.037856431,1.82626027,-1.420687415
3119,22404,16Nov2010,Low,35,7264.64,0.06,Regular Air,1845.68,218.08,18.06,Joseph Holt,Saskachewan,Prarie,Consumer,Furniture,Chairs & Chairmats,"Lifetime Advantage™ Folding Chairs, 4/Carton",Large Box,0.57,23Nov2010,1.381028657,0.761918371,0.2967343,0.436416411
3266,23362,27Aug2010,Medium,45,852.05,0.1,Regular Air,-20.60,19.98,10.49,Randy Bradley,Saskachewan,Prarie,Corporate,Furniture,Office Furnishings,12-1/2 Diameter Round Wall Clock,Small Box,0.49,29Aug2010,-0.183271651,0.399485384,0.746879393,1.707818964
3275,23399,29Dec2010,High,14,209.3,0.01,Express Air,7.86,13.48,4.51,Randy Bradley,Saskachewan,Prarie,Corporate,Office Supplies,Storage & Organization,"Tenex Personal Project File with Scoop Front Design, Black",Small Box,0.59,29Dec2010,-0.418269292,-0.359543912,-0.05044339,-1.336019272
3326,23781,31Oct2011,Critical,30,200.24,0,Regular Air,-59.85,6.48,5.84,Ashley Jarboe,Saskachewan,Prarie,Consumer,Office Supplies,Paper,Xerox 226,Small Box,0.37,02Nov2011,-0.556521058,0.656261445,-0.193288257,-1.50656533
3332,23812,27Jul2012,Critical,32,5845.82,0.1,Delivery Truck,2227.89,200.97,15.59,Toby Grace,Saskachewan,Prarie,Consumer,Technology,Office Machines,Hewlett-Packard Deskjet 6122 Color Inkjet Printer,Jumbo Drum,0.36,27Jul2012,0.929622077,1.414677289,-0.613299785,1.69448199
3399,24199,16Jun2009,Critical,16,706.53,0,Regular Air,-314.42,40.48,19.99,Randy Bradley,Saskachewan,Prarie,Corporate,Technology,Computer Peripherals,Keytronic Designer 104- Key Black Keyboard,Small Box,0.77,17Jun2009,0.102015009,-1.283483911,0.839976196,-1.680040454
3534,25155,20Jan2010,Low,48,1038.99,0,Regular Air,-180.45,19.94,14.87,John Dryer,Saskachewan,Prarie,Corporate,Furniture,Office Furnishings,Luxo Economy Swing Arm Lamp,Large Box,0.57,27Jan2010,0.051536398,0.270141253,1.338237412,-1.416778493
3535,25155,20Jan2010,Low,17,114.01,0.08,Regular Air,6.99,6.69,3.1,John Dryer,Saskachewan,Prarie,Corporate,Office Supplies,Paper,"Wirebound Message Books, 5-1/2 x 4 Forms, 2 or 4 Forms per Page",Wrap Bag,0.36,27Jan2010,-0.746074564,0.304569018,-0.881780398,0.90991598
3536,25155,20Jan2010,Low,3,30.37,0.01,Express Air,-1.74,4.98,5.49,John Dryer,Saskachewan,Prarie,Corporate,Office Supplies,Paper,Xerox 1952,Small Box,0.38,25Jan2010,-0.755605915,-0.011388827,-1.243774463,-1.383937757
3648,26084,16Oct2012,Low,33,228.82,0.03,Express Air,-107.00,6.68,7.3,Patrick Ryan,Saskachewan,Prarie,Corporate,Office Supplies,Paper,Xerox 1959,Small Box,0.37,21Oct2012,-0.532530907,0.622311914,-0.094841894,-0.549320388
3654,26146,11Oct2009,Low,13,1351.76,0.03,Regular Air,107.31,104.65,18.93,John Dryer,Saskachewan,Prarie,Corporate,Office Supplies,Appliances,"Eureka The Boss® Plus 12-Amp Hard Box Upright Vacuum, Red",Small Box,0.58,18Oct2009,0.058992561,-0.647640486,-0.167632061,-0.722584527
3655,26146,11Oct2009,Low,49,595.4,0.03,Regular Air,-148.85,11.66,7.95,John Dryer,Saskachewan,Prarie,Corporate,Office Supplies,Pens & Art Supplies,"Hunt BOSTON® Vista® Battery-Operated Pencil Sharpener, Black",Small Pack,0.58,20Oct2009,-0.122774234,0.347902178,1.319124072,-0.467668934
3715,26529,28Jan2011,Low,41,12125.14,0.08,Delivery Truck,3376.03,297.64,14.7,Pauline Webber,Saskachewan,Prarie,Consumer,Technology,Office Machines,Panasonic KX-P3200 Dot Matrix Printer,Jumbo Drum,0.57,01Feb2011,2.356254176,1.719810031,0.225934117,1.161921346
3736,26693,21Aug2010,Medium,44,2094.978,0.06,Express Air,697.29,55.99,1.25,William Brown,Saskachewan,Prarie,Corporate,Technology,Telephones and Communication,Accessory2,Small Pack,0.55,23Aug2010,0.080880442,0.786419047,0.781961002,0.469352492
3775,26948,22Nov2011,High,38,273.89,0.05,Regular Air,-160.40,7.3,7.72,Matt Collister,Saskachewan,Prarie,Consumer,Office Supplies,Binders and Binder Accessories,"Angle-D Binders with Locking Rings, Label Holders",Small Box,0.38,23Nov2011,-0.493997954,0.643761251,0.119207355,0.108905611
3777,26951,08Apr2010,Not Specified,3,451.81,0.05,Regular Air,-318.59,150.98,13.99,Kean Takahito,Saskachewan,Prarie,Consumer,Technology,Office Machines,Canon MP41DH Printing Calculator,Medium Box,0.38,09Apr2010,-0.486440574,-0.454143421,-1.471969706,-0.141568286
3812,27141,04Feb2010,Not Specified,25,495.8,0.03,Regular Air,107.82,19.04,6.38,Patrick Ryan,Saskachewan,Prarie,Corporate,Furniture,Office Furnishings,"Eldon Expressions™ Desk Accessory, Wood Photo Frame, Mahogany",Small Box,0.56,05Feb2010,-0.293817735,-0.032587054,0.259576387,-0.628127027
3813,27141,04Feb2010,Not Specified,28,1645.51,0.06,Regular Air,300.34,59.76,9.71,Patrick Ryan,Saskachewan,Prarie,Corporate,Office Supplies,Storage & Organization,"Advantus 10-Drawer Portable Organizer, Chrome Metal Frame, Smoke Drawers",Small Box,0.57,05Feb2010,0.005905562,-0.013069425,0.319843659,0.336850287
3832,27302,12Sep2012,Low,16,237.54,0.04,Regular Air,29.76,13.79,8.78,Maya Herman,Saskachewan,Prarie,Corporate,Furniture,Office Furnishings,9-3/4 Diameter Round Wall Clock,Small Box,0.43,12Sep2012,-0.525629628,0.039334556,-0.554428744,-0.364340924
3833,27302,12Sep2012,Low,3,143.5,0.08,Regular Air,-27.51,48.91,5.81,Maya Herman,Saskachewan,Prarie,Corporate,Office Supplies,Paper,Xerox 1891,Small Box,0.38,12Sep2012,-0.732198201,-0.180865382,-1.411342226,0.806291983
3843,27426,23Feb2010,Low,41,438.66,0.01,Regular Air,58.86,9.99,4.78,William Brown,Saskachewan,Prarie,Consumer,Office Supplies,Paper,Xerox 1896,Small Box,0.4,25Feb2010,-0.411397789,0.887028342,0.322619993,-1.117128364
3844,27426,23Feb2010,Low,32,416.99,0.02,Express Air,-93.62,12.88,4.59,William Brown,Saskachewan,Prarie,Consumer,Office Supplies,"Scissors, Rulers and Trimmers",Martin-Yale Premier Letter Opener,Wrap Bag,0.82,02Mar2010,-0.02429987,-0.682389261,1.511864391,-0.93184628
3898,27810,28Jan2010,High,32,216.51,0.02,Express Air,109.29,6.3,0.5,Julia Dunbar,Saskachewan,Prarie,Consumer,Office Supplies,Labels,Avery 51,Small Box,0.39,30Jan2010,-0.585999914,0.78526654,-0.126951645,-0.861639648
4016,28674,15Aug2011,High,26,161.96,0,Regular Air,-51.12,5.78,5.67,Susan Gilcrest,Saskachewan,Prarie,Consumer,Office Supplies,Paper,Xerox 1978,Small Box,0.36,16Aug2011,-0.602708154,0.597191508,-0.390276479,-1.532971187
4025,28742,29Apr2012,Low,35,587.92,0.09,Regular Air,-7.92,16.91,6.25,Rick Hansen,Saskachewan,Prarie,Corporate,Office Supplies,Storage & Organization,"Tenex Personal Self-Stacking Standard File Box, Black/Gray",Small Box,0.58,29Apr2012,-0.249198659,-0.009837024,0.656376673,1.314951176
4026,28742,29Apr2012,Low,7,2171.464,0.04,Delivery Truck,-209.56,376.13,85.63,Rick Hansen,Saskachewan,Prarie,Corporate,Furniture,Tables,Bretford Rectangular Conference Table Tops,Jumbo Box,0.74,06May2012,1.66313769,-2.898856659,0.488180316,-0.550280664
4028,28772,06Feb2009,High,16,950.464,0.02,Regular Air,-763.80,71.37,69,Nick Zandusky,Saskachewan,Prarie,Corporate,Furniture,Tables,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",Large Box,0.68,07Feb2009,0.796255767,-2.241495418,1.01833158,-1.102764554
4029,28772,06Feb2009,High,4,705.687,0.03,Express Air,-803.08,205.99,8.99,Nick Zandusky,Saskachewan,Prarie,Corporate,Technology,Telephones and Communication,StarTAC 8000,Small Box,0.6,08Feb2009,-0.302845996,-1.178883286,-0.763105139,-0.789895191
4087,29152,23Jul2011,Low,3,58.63,0,Regular Air,-40.86,17.48,1.99,Ashley Jarboe,Saskachewan,Prarie,Corporate,Technology,Computer Peripherals,"Maxell Pro 80 Minute CD-R, 10/Pack",Small Pack,0.45,27Jul2011,-0.719271955,-0.155190665,-1.037357969,-1.703088529
4088,29152,23Jul2011,Low,13,94.99,0.06,Regular Air,-106.29,6.98,9.69,Ashley Jarboe,Saskachewan,Prarie,Corporate,Office Supplies,Storage & Organization,Eldon Shelf Savers™ Cubes and Bins,Small Box,0.83,23Jul2011,-0.129164319,-1.360486011,0.822302876,0.17643444
4177,29639,17Apr2011,Critical,8,22.37,0.04,Regular Air,-14.09,2.6,2.4,Patrick Ryan,Saskachewan,Prarie,Corporate,Office Supplies,Pens & Art Supplies,12 Colored Short Pencils,Wrap Bag,0.58,19Apr2011,-0.563340439,-0.497011809,-0.367352073,-0.43724328
4275,30407,17Apr2009,Low,41,17853.64,0.02,Regular Air,6227.33,419.19,19.99,Patrick Ryan,Saskachewan,Prarie,Corporate,Office Supplies,Storage & Organization,Smead Adjustable Mobile File Trolley with Lockable Top,Small Box,0.58,17Apr2009,3.906484082,3.042197521,0.088278422,-0.647376012
4378,31175,26Sep2009,Critical,26,539.66,0,Express Air,147.08,19.98,5.97,William Brown,Saskachewan,Prarie,Corporate,Office Supplies,Paper,Xerox 1936,Small Box,0.38,29Sep2009,-0.472424935,0.620150591,-0.343629995,-1.531189617
4565,32455,23Sep2010,High,43,4620.53,0,Regular Air,1025.23,99.99,19.99,Peter Fuller,Saskachewan,Prarie,Corporate,Technology,Computer Peripherals,US Robotics 56K V.92 External Faxmodem,Small Box,0.52,24Sep2010,0.821988673,0.797329632,0.798171554,-1.409440922
4566,32484,04Feb2011,Not Specified,9,2502.67,0.1,Delivery Truck,-198.80,300.98,64.73,William Brown,Saskachewan,Prarie,Corporate,Furniture,Chairs & Chairmats,"Global Leather and Oak Executive Chair, Black",Jumbo Drum,0.56,05Feb2011,1.043853772,-1.936214697,-0.313321491,1.394407312
4835,34402,02May2010,High,38,3016.85,0.05,Regular Air,-967.67,80.98,35,Mitch Willingham,Saskachewan,Prarie,Corporate,Office Supplies,Storage & Organization,Carina Double Wide Media Storage Towers in Natural & Black,Large Box,0.81,04May2010,0.737130088,-1.485166127,1.845168502,0.024038035
4836,34402,02May2010,High,11,48.5,0.07,Express Air,23.88,3.15,0.5,Mitch Willingham,Saskachewan,Prarie,Corporate,Office Supplies,Labels,Avery 520,Small Box,0.37,05May2010,-0.823728846,0.209553916,-1.095615423,0.556541075
4880,34723,09Dec2012,Medium,4,6095.14,0.06,Delivery Truck,-3001.28,1500.97,29.7,Neoma Murray,Saskachewan,Prarie,Corporate,Technology,Office Machines,Epson DFX5000+ Dot Matrix Printer,Jumbo Drum,0.57,11Dec2012,1.624737682,-2.963335699,-3.2065882,0.16009515
4881,34723,09Dec2012,Medium,46,3776.28,0.06,Delivery Truck,579.79,80.97,30.06,Neoma Murray,Saskachewan,Prarie,Corporate,Technology,Office Machines,Hewlett-Packard Deskjet 940 REFURBISHED Color Inkjet Printer,Jumbo Box,0.4,12Dec2012,0.627473229,0.705073726,0.567694619,0.48272531
4882,34723,09Dec2012,Medium,29,1487.8995,0.09,Regular Air,79.32,65.99,8.99,Neoma Murray,Saskachewan,Prarie,Corporate,Technology,Telephones and Communication,5180,Small Box,0.56,11Dec2012,-0.084126159,-0.102879339,0.264083746,1.281065311
4887,34757,28May2012,High,40,250.6,0.1,Express Air,-107.06,6.48,6.22,Neoma Murray,Saskachewan,Prarie,Corporate,Office Supplies,Paper,Xerox 1894,Small Box,0.37,30May2012,-0.537704591,0.67895193,0.083467268,1.690513644
4905,34913,22Nov2011,Medium,15,107.63,0,Regular Air,-29.89,6.81,5.48,William Brown,Saskachewan,Prarie,Consumer,Office Supplies,Binders and Binder Accessories,Avery Self-Adhesive Photo Pockets for Polaroid Photos,Small Box,0.37,24Nov2011,-0.672381007,0.31461996,-0.794997647,-1.611173237
